timestamp,source_ip,destination_ip,user_agent,login_successful,attack_flag
2025-04-30 09:19:55,17.206.98.184,148.141.198.119,Bot,1,1
2025-04-30 09:27:25,79.205.146.59,129.251.9.251,Bot,1,0
2025-04-30 09:30:18,52.32.227.195,230.32.82.29,Edge,1,0
2025-04-30 09:38:45,215.45.220.201,11.250.152.180,Chrome,1,0
2025-04-30 09:43:58,176.171.83.64,123.156.70.201,Edge,1,0
2025-04-30 09:49:51,33.156.219.99,111.73.214.217,Safari,1,0
2025-04-30 09:56:35,247.81.69.187,193.202.76.57,Chrome,1,0
2025-04-30 10:04:27,112.175.230.169,246.18.169.143,Firefox,1,0
2025-04-30 10:09:24,142.210.14.162,209.85.106.244,Firefox,1,0
2025-04-30 10:18:07,91.130.28.105,109.50.20.223,Edge,1,0
2025-04-30 10:20:49,30.84.160.150,191.61.43.50,Chrome,1,0
2025-04-30 10:25:27,153.59.238.136,72.107.73.197,Safari,1,0
2025-04-30 10:26:36,42.27.177.94,62.203.227.229,Edge,1,0
2025-04-30 10:36:21,4.88.115.206,165.30.225.25,Edge,1,0
2025-04-30 10:39:45,41.155.250.95,52.168.175.152,Bot,1,0
2025-04-30 10:41:18,84.167.156.3,61.171.50.145,Safari,1,0
2025-04-30 10:49:25,247.53.195.192,143.59.179.164,Edge,1,0
2025-04-30 10:51:39,217.174.99.128,7.17.89.125,Bot,1,0
2025-04-30 10:53:48,90.86.226.235,145.249.174.89,Bot,1,0
2025-04-30 10:56:15,25.145.141.160,174.177.62.252,Firefox,1,0
2025-04-30 10:58:41,39.210.252.232,186.197.45.0,Firefox,1,0
2025-04-30 11:03:33,246.78.63.169,146.151.255.47,Safari,1,0
2025-04-30 11:07:40,101.106.154.68,180.108.194.252,Edge,1,0
2025-04-30 11:10:01,251.210.70.150,127.234.7.7,Chrome,1,0
2025-04-30 11:17:21,7.84.57.165,234.77.129.243,Edge,1,0
2025-04-30 11:22:52,111.68.45.172,114.107.173.127,Chrome,0,0
2025-04-30 11:30:45,206.219.122.41,66.189.122.111,Edge,1,0
2025-04-30 11:32:30,46.19.127.194,59.248.66.133,Edge,1,0
2025-04-30 11:36:15,137.150.211.112,246.187.122.97,Chrome,1,0
2025-04-30 11:42:05,42.227.81.60,192.164.43.39,Bot,1,0
2025-04-30 11:48:12,117.66.157.204,24.119.222.79,Safari,1,0
2025-04-30 11:57:59,31.226.74.55,159.245.160.121,Chrome,1,0
2025-04-30 12:00:01,156.104.92.62,164.212.142.22,Firefox,1,0
2025-04-30 12:03:57,230.84.50.180,146.5.162.247,Bot,1,0
2025-04-30 12:10:06,73.210.209.37,176.202.70.160,Bot,1,0
2025-04-30 12:10:27,221.227.68.213,164.241.8.249,Edge,1,0
2025-04-30 12:13:47,139.63.106.76,231.154.255.93,Safari,1,0
2025-04-30 12:16:40,106.196.215.201,240.224.68.182,Safari,1,0
2025-04-30 12:18:31,90.60.181.158,189.183.181.186,Firefox,1,0
2025-04-30 12:19:24,96.79.250.129,131.98.206.5,Chrome,1,0
2025-04-30 12:25:50,236.24.100.241,121.210.215.94,Safari,1,0
2025-04-30 12:32:46,1.57.120.94,21.184.103.45,Safari,1,0
2025-04-30 12:36:50,128.80.49.238,205.57.25.78,Bot,1,0
2025-04-30 12:41:15,87.246.191.246,145.247.56.118,Safari,1,0
2025-04-30 12:49:53,188.46.202.185,34.31.169.174,Safari,1,0
2025-04-30 12:57:59,101.250.70.48,161.90.97.55,Safari,1,0
2025-04-30 12:59:22,145.247.109.102,186.66.86.114,Edge,1,0
2025-04-30 13:02:15,70.152.99.91,7.220.114.122,Firefox,1,0
2025-04-30 13:10:26,230.63.155.194,69.160.35.52,Chrome,1,0
2025-04-30 13:13:38,219.180.21.159,238.78.251.200,Firefox,1,0
2025-04-30 13:17:44,141.54.191.226,19.62.175.35,Firefox,1,0
2025-04-30 13:23:26,245.207.140.10,10.92.28.134,Safari,1,0
2025-04-30 13:25:47,184.223.32.9,119.245.191.102,Edge,1,0
2025-04-30 13:33:48,88.90.14.71,187.1.129.88,Safari,1,0
2025-04-30 13:35:28,112.230.140.14,53.236.75.247,Firefox,1,1
2025-04-30 13:45:01,27.188.195.36,239.36.222.151,Bot,1,0
2025-04-30 13:50:26,95.9.14.208,59.163.102.110,Firefox,1,0
2025-04-30 13:51:21,63.239.208.110,84.152.44.22,Edge,1,0
2025-04-30 13:58:55,236.151.3.148,135.82.224.236,Firefox,1,0
2025-04-30 14:01:50,234.99.180.185,34.176.228.142,Chrome,1,0
2025-04-30 14:11:36,80.171.178.247,54.33.223.100,Edge,1,0
2025-04-30 14:13:44,210.80.92.84,165.184.39.197,Firefox,1,0
2025-04-30 14:14:07,219.32.142.184,235.50.79.8,Bot,1,0
2025-04-30 14:21:10,114.225.186.231,101.83.228.66,Firefox,1,0
2025-04-30 14:23:21,254.47.119.101,40.79.130.192,Firefox,1,0
2025-04-30 14:26:14,196.49.182.197,53.52.125.102,Chrome,1,0
2025-04-30 14:29:40,236.242.71.1,115.169.111.167,Edge,1,0
2025-04-30 14:34:02,25.91.119.117,205.111.131.212,Edge,1,0
2025-04-30 14:36:21,122.96.17.104,193.159.16.97,Bot,1,0
2025-04-30 14:42:31,29.62.173.128,234.237.158.143,Bot,0,0
2025-04-30 14:44:36,13.62.138.251,65.204.5.238,Bot,1,0
2025-04-30 14:53:33,146.101.86.193,89.186.225.101,Firefox,1,0
2025-04-30 14:56:30,158.164.166.186,235.135.225.176,Chrome,1,0
2025-04-30 14:58:40,184.115.40.81,154.25.252.253,Firefox,1,1
2025-04-30 14:58:54,135.90.215.73,121.201.34.197,Chrome,1,0
2025-04-30 15:07:26,226.165.106.200,104.20.203.151,Bot,1,0
2025-04-30 15:08:51,127.14.219.136,120.15.254.101,Edge,1,0
2025-04-30 15:10:23,188.129.10.198,188.191.126.213,Chrome,1,0
2025-04-30 15:12:48,27.26.136.106,25.120.124.124,Chrome,1,0
2025-04-30 15:14:40,209.236.99.114,63.12.139.104,Edge,1,0
2025-04-30 15:21:27,90.231.105.213,122.69.166.98,Chrome,1,0
2025-04-30 15:27:42,155.163.136.126,214.104.96.21,Chrome,1,0
2025-04-30 15:37:01,188.166.96.190,56.18.240.99,Firefox,1,0
2025-04-30 15:40:55,36.118.181.47,79.221.112.41,Safari,1,0
2025-04-30 15:49:20,230.175.55.18,234.45.100.198,Chrome,1,0
2025-04-30 15:56:28,206.215.226.29,102.167.160.210,Edge,1,0
2025-04-30 16:02:14,114.64.179.172,35.243.84.14,Bot,1,1
2025-04-30 16:05:30,185.148.59.238,21.90.97.12,Chrome,1,0
2025-04-30 16:07:40,48.32.19.90,168.55.81.151,Chrome,1,0
2025-04-30 16:08:37,154.144.140.190,17.148.1.11,Firefox,1,0
2025-04-30 16:13:18,120.253.127.77,49.80.155.108,Bot,1,1
2025-04-30 16:20:20,75.216.61.234,4.178.153.54,Chrome,1,0
2025-04-30 16:27:05,19.50.7.57,117.188.196.187,Bot,1,0
2025-04-30 16:31:17,204.254.5.168,78.249.99.55,Safari,1,0
2025-04-30 16:38:40,155.143.36.95,117.232.89.138,Chrome,1,0
2025-04-30 16:42:00,211.47.247.149,31.173.197.81,Safari,1,0
2025-04-30 16:49:11,194.191.103.210,24.234.166.220,Chrome,1,0
2025-04-30 16:51:54,236.203.245.214,124.59.53.206,Safari,1,1
2025-04-30 17:00:58,101.114.84.123,227.207.179.253,Chrome,1,0
2025-04-30 17:01:59,128.216.50.208,63.192.104.65,Chrome,1,0
2025-04-30 17:04:19,181.156.112.215,85.68.146.183,Bot,1,0
2025-04-30 17:04:32,183.169.97.221,252.29.202.37,Edge,1,0
2025-04-30 17:11:57,145.81.7.92,134.38.210.255,Chrome,1,0
2025-04-30 17:15:27,121.181.133.121,162.45.162.199,Chrome,1,0
2025-04-30 17:16:29,9.26.54.77,176.201.165.125,Chrome,1,0
2025-04-30 17:18:54,169.218.153.255,88.109.72.131,Safari,1,0
2025-04-30 17:21:30,243.67.82.127,94.244.214.165,Edge,1,0
2025-04-30 17:26:19,125.130.90.236,228.110.201.167,Chrome,1,1
2025-04-30 17:30:27,193.152.53.86,166.61.239.254,Chrome,1,0
2025-04-30 17:37:44,201.133.25.204,171.41.75.57,Chrome,1,0
2025-04-30 17:39:42,12.210.51.13,123.119.172.91,Chrome,1,0
2025-04-30 17:39:52,4.238.78.229,231.114.60.247,Chrome,0,0
2025-04-30 17:42:12,143.167.214.188,37.81.123.235,Chrome,1,0
2025-04-30 17:43:20,207.107.50.22,198.71.245.163,Bot,1,0
2025-04-30 17:46:23,47.218.170.246,98.93.144.41,Chrome,1,0
2025-04-30 17:48:26,235.62.30.67,121.168.56.163,Edge,1,0
2025-04-30 17:48:39,16.250.117.233,4.243.150.28,Edge,1,0
2025-04-30 17:51:11,60.131.77.255,245.190.153.134,Edge,1,0
2025-04-30 17:55:54,238.19.191.129,55.245.87.90,Chrome,1,0
2025-04-30 18:04:30,124.23.182.76,244.233.234.113,Safari,1,0
2025-04-30 18:05:45,219.206.22.113,62.41.136.84,Chrome,1,0
2025-04-30 18:13:48,173.29.170.177,210.109.177.166,Bot,1,0
2025-04-30 18:21:09,208.102.88.232,127.211.115.86,Edge,0,0
2025-04-30 18:29:43,86.196.114.233,149.250.219.225,Bot,1,1
2025-04-30 18:35:37,225.203.233.221,250.239.82.118,Edge,1,0
2025-04-30 18:45:16,133.236.5.142,219.55.54.53,Firefox,1,0
2025-04-30 18:48:09,208.198.22.99,168.115.202.141,Bot,1,0
2025-04-30 18:56:22,126.33.104.222,107.201.24.174,Edge,1,0
2025-04-30 18:58:22,131.190.219.102,108.229.3.18,Firefox,1,0
2025-04-30 19:06:42,222.87.64.50,152.62.17.132,Bot,1,0
2025-04-30 19:13:56,210.31.161.103,157.74.96.203,Safari,1,0
2025-04-30 19:22:32,199.121.195.152,131.231.224.164,Firefox,1,0
2025-04-30 19:30:17,38.63.159.60,106.129.95.39,Safari,1,0
2025-04-30 19:34:54,119.237.3.69,158.30.24.40,Firefox,1,0
2025-04-30 19:35:11,170.98.227.29,201.214.230.16,Chrome,1,0
2025-04-30 19:44:22,185.241.179.64,143.4.31.215,Edge,1,0
2025-04-30 19:49:00,187.170.175.144,3.22.159.232,Edge,1,0
2025-04-30 19:56:36,40.46.198.240,197.235.154.171,Edge,1,0
2025-04-30 20:05:29,253.99.192.218,209.158.227.66,Bot,1,0
2025-04-30 20:13:22,114.101.131.157,179.139.186.41,Edge,1,0
2025-04-30 20:16:49,1.206.234.219,123.124.73.99,Bot,1,0
2025-04-30 20:19:56,153.136.37.192,123.146.36.234,Bot,1,0
2025-04-30 20:29:07,93.198.176.20,14.144.33.130,Safari,1,0
2025-04-30 20:30:19,1.233.23.83,154.77.229.169,Bot,1,0
2025-04-30 20:34:53,19.144.200.31,97.13.143.213,Firefox,1,0
2025-04-30 20:43:59,82.22.55.114,68.236.158.128,Firefox,1,0
2025-04-30 20:53:30,11.17.138.147,4.110.177.44,Edge,1,0
2025-04-30 20:54:21,123.66.200.179,184.13.63.156,Safari,1,0
2025-04-30 21:02:01,24.44.139.193,232.76.225.33,Safari,1,0
2025-04-30 21:05:04,79.42.255.99,99.8.171.46,Edge,1,0
2025-04-30 21:10:44,249.112.177.152,136.139.223.114,Firefox,1,0
2025-04-30 21:16:25,130.248.147.151,193.242.42.214,Chrome,1,1
2025-04-30 21:22:41,64.165.20.245,24.148.125.199,Safari,1,0
2025-04-30 21:25:41,31.39.125.226,214.84.168.48,Firefox,1,0
2025-04-30 21:30:17,16.2.115.165,77.232.41.228,Chrome,1,0
2025-04-30 21:35:51,66.134.200.128,57.255.191.156,Firefox,1,0
2025-04-30 21:41:50,50.48.42.26,8.79.220.34,Firefox,1,0
2025-04-30 21:51:32,45.184.177.111,141.171.165.39,Safari,1,1
2025-04-30 21:57:30,37.29.88.156,67.46.123.26,Bot,1,0
2025-04-30 22:00:58,179.78.130.104,239.205.73.228,Firefox,1,0
2025-04-30 22:05:09,253.13.76.165,94.185.92.100,Chrome,1,0
2025-04-30 22:11:40,182.84.89.226,82.96.194.13,Firefox,1,0
2025-04-30 22:13:13,243.239.82.161,126.23.215.238,Firefox,1,0
2025-04-30 22:18:07,146.110.112.18,210.51.35.80,Bot,1,0
2025-04-30 22:27:37,192.86.131.205,168.244.66.237,Firefox,1,0
2025-04-30 22:32:48,157.68.154.138,118.233.177.41,Safari,1,0
2025-04-30 22:33:24,67.16.234.27,124.180.156.147,Safari,1,0
2025-04-30 22:34:22,167.105.34.231,82.94.44.81,Firefox,1,0
2025-04-30 22:40:35,147.177.105.136,6.253.173.185,Edge,1,0
2025-04-30 22:46:27,85.190.216.84,162.85.10.119,Edge,1,0
2025-04-30 22:54:38,110.66.211.221,234.77.58.54,Bot,1,0
2025-04-30 23:03:12,157.159.137.76,119.185.61.80,Bot,0,0
2025-04-30 23:10:46,194.138.233.52,141.228.34.225,Chrome,1,0
2025-04-30 23:14:24,89.178.131.75,47.221.208.168,Chrome,1,0
2025-04-30 23:23:20,173.153.238.8,7.15.41.160,Firefox,1,0
2025-04-30 23:30:13,160.87.183.160,208.43.71.91,Edge,1,0
2025-04-30 23:30:49,108.62.10.129,186.197.220.95,Bot,1,0
2025-04-30 23:34:42,90.244.126.188,22.65.254.252,Bot,1,0
2025-04-30 23:39:38,123.178.26.240,30.98.255.27,Firefox,1,0
2025-04-30 23:46:03,85.243.220.81,102.126.150.125,Chrome,1,0
2025-04-30 23:55:28,17.238.98.5,222.135.131.127,Chrome,1,0
2025-05-01 00:03:55,251.130.200.184,82.117.136.17,Edge,1,0
2025-05-01 00:04:50,7.115.250.167,240.193.123.172,Edge,0,0
2025-05-01 00:07:02,74.9.27.228,215.146.81.206,Edge,1,1
2025-05-01 00:11:58,11.215.111.252,43.208.118.116,Firefox,1,0
2025-05-01 00:15:25,43.39.172.115,4.124.247.188,Bot,1,0
2025-05-01 00:22:42,149.4.95.159,239.33.42.53,Safari,1,0
2025-05-01 00:30:52,242.131.117.55,21.60.131.96,Chrome,1,0
2025-05-01 00:31:49,5.39.58.204,205.15.239.6,Firefox,1,0
2025-05-01 00:33:25,24.168.131.142,37.215.21.45,Firefox,1,0
2025-05-01 00:41:08,4.43.162.21,37.104.86.205,Edge,1,0
2025-05-01 00:48:59,167.163.213.94,66.180.33.216,Safari,1,0
2025-05-01 00:57:00,249.123.234.11,255.119.174.194,Bot,1,0
2025-05-01 00:58:26,64.212.132.160,226.164.204.196,Firefox,1,0
2025-05-01 01:07:24,199.103.51.122,162.185.47.246,Bot,1,0
2025-05-01 01:08:59,108.74.204.57,222.165.18.208,Bot,1,0
2025-05-01 01:10:14,144.79.193.152,17.232.41.12,Safari,1,0
2025-05-01 01:18:23,41.188.62.7,131.123.41.109,Edge,1,0
2025-05-01 01:19:25,29.244.181.243,252.228.74.222,Chrome,1,0
2025-05-01 01:26:45,57.91.249.216,53.29.244.197,Firefox,0,0
2025-05-01 01:35:16,180.255.99.138,81.28.59.63,Firefox,1,0
2025-05-01 01:40:55,151.214.215.118,190.22.183.55,Firefox,1,0
2025-05-01 01:50:10,122.64.79.39,122.48.221.102,Safari,1,0
2025-05-01 01:54:59,57.10.171.96,60.226.212.49,Bot,1,0
2025-05-01 02:01:44,69.183.117.205,79.216.77.6,Bot,1,0
2025-05-01 02:11:11,125.21.169.35,183.255.198.216,Bot,1,0
2025-05-01 02:13:39,75.187.121.143,251.27.9.206,Bot,1,0
2025-05-01 02:15:04,45.180.105.227,45.246.124.4,Safari,1,0
2025-05-01 02:21:23,159.171.52.31,74.128.44.134,Chrome,1,0
2025-05-01 02:26:18,103.140.204.147,85.237.212.47,Chrome,1,0
2025-05-01 02:36:03,59.188.108.108,185.139.185.172,Safari,1,0
2025-05-01 02:37:35,101.196.155.175,229.147.228.140,Firefox,1,0
2025-05-01 02:42:46,7.125.175.205,253.182.106.114,Edge,1,0
2025-05-01 02:43:12,95.161.36.70,142.71.253.192,Edge,1,0
2025-05-01 02:49:20,152.246.248.129,114.3.194.110,Safari,1,0
2025-05-01 02:54:42,228.8.243.198,251.73.220.70,Edge,1,1
2025-05-01 03:00:13,167.245.202.172,215.143.207.209,Edge,1,0
2025-05-01 03:03:29,36.64.151.150,191.120.114.65,Chrome,0,1
2025-05-01 03:05:08,220.118.179.106,71.65.131.144,Safari,1,0
2025-05-01 03:14:33,117.108.136.249,245.232.245.99,Chrome,1,0
2025-05-01 03:20:43,147.67.140.200,147.118.101.39,Edge,0,0
2025-05-01 03:30:41,138.129.148.139,175.9.159.57,Safari,1,0
2025-05-01 03:40:28,30.48.150.101,93.35.216.134,Edge,1,0
2025-05-01 03:44:09,79.204.226.43,138.45.238.64,Edge,1,0
2025-05-01 03:54:02,191.34.39.58,98.233.252.103,Bot,1,0
2025-05-01 04:02:11,164.250.8.201,114.235.186.68,Chrome,1,0
2025-05-01 04:04:59,226.1.80.70,30.112.153.103,Safari,1,0
2025-05-01 04:13:34,237.253.196.231,63.240.239.71,Chrome,1,0
2025-05-01 04:17:27,216.31.161.149,102.253.225.189,Edge,1,0
2025-05-01 04:18:42,68.61.245.134,228.219.4.67,Bot,1,0
2025-05-01 04:26:28,116.189.19.47,142.218.234.237,Safari,1,0
2025-05-01 04:28:54,204.233.71.30,147.168.33.252,Chrome,1,0
2025-05-01 04:30:01,229.242.136.250,51.79.131.240,Bot,1,0
2025-05-01 04:30:11,154.216.204.17,94.38.136.13,Chrome,1,0
2025-05-01 04:33:58,233.105.179.111,113.182.152.147,Bot,1,0
2025-05-01 04:35:45,165.145.3.166,204.145.14.243,Safari,1,0
2025-05-01 04:43:50,105.133.114.150,168.66.178.224,Safari,1,0
2025-05-01 04:47:37,172.232.83.65,126.211.62.236,Firefox,1,0
2025-05-01 04:56:53,202.139.32.128,150.160.5.201,Edge,1,0
2025-05-01 05:00:23,166.19.61.166,251.165.199.222,Bot,1,0
2025-05-01 05:09:02,68.124.197.31,3.255.196.109,Safari,1,0
2025-05-01 05:09:30,37.49.223.162,199.234.23.67,Firefox,1,1
2025-05-01 05:17:04,181.66.103.123,65.159.110.199,Edge,1,0
2025-05-01 05:20:48,100.239.40.235,39.102.17.176,Edge,1,0
2025-05-01 05:20:59,193.60.247.156,147.144.32.251,Firefox,1,0
2025-05-01 05:29:35,64.140.66.205,109.62.233.80,Safari,1,1
2025-05-01 05:32:32,104.209.7.96,234.159.204.250,Safari,1,0
2025-05-01 05:42:29,197.188.143.119,59.232.237.179,Safari,1,0
2025-05-01 05:43:02,111.125.211.148,25.56.110.217,Bot,1,0
2025-05-01 05:48:14,29.14.182.249,69.153.99.170,Bot,1,0
2025-05-01 05:54:52,218.17.162.176,217.141.4.120,Safari,1,0
2025-05-01 06:02:48,145.6.228.98,141.30.211.107,Bot,1,0
2025-05-01 06:09:31,5.57.31.9,38.232.242.8,Safari,1,0
2025-05-01 06:16:03,212.25.230.216,202.146.30.164,Chrome,1,0
2025-05-01 06:20:43,52.97.113.38,65.8.162.11,Bot,1,0
